,acc_mean,acc_std,loss_mean,loss_std
250,0.27122926796476043,0.009700573753314071,2.8102025381724043,0.03919989955312815
251,0.2722350150843461,0.01081530583635532,2.807175498008728,0.0457004327611654
252,0.27329684312144914,0.011809667512017785,2.8040684064229326,0.05181252986404823
253,0.2744079542656739,0.012681683424782646,2.800750632286072,0.057799874688426935
254,0.27546747808655103,0.013721551045428248,2.797305444081624,0.06361603525722864
255,0.27645846918225286,0.014548163989019695,2.793916238149007,0.06911746149117422
256,0.2775161615510781,0.01520455969009337,2.790416491826375,0.07428554873825169
257,0.2786035598814487,0.01581137953946702,2.7868654600779217,0.07942890758571304
258,0.27969852114717164,0.01642187709368141,2.7831477467219035,0.08453588086926775
259,0.28072629883885386,0.0171206560882894,2.779578742980957,0.08956890694787935
260,0.28168374583125116,0.017809277177556575,2.776086754798889,0.09460087945946433
261,0.2826871472100417,0.018445462463295256,2.7724696445465087,0.09956447250220375
262,0.2836593694984913,0.01899401357843099,2.768812508583069,0.10425749489669305
263,0.2847206903000672,0.019494978443680547,2.7650197347005205,0.10881193324079669
264,0.2858267509440581,0.02002877078635668,2.7610170714060467,0.11302986791338504
265,0.2868793825805187,0.020503060669121335,2.7571673901875817,0.11706276851449797
266,0.28806582306822137,0.0209840731288513,2.7532505019505815,0.1210782391093848
267,0.28928167020281154,0.021493501362259845,2.749265672365824,0.12504141330054114
268,0.29045891876022023,0.022034893610083185,2.745402046839396,0.12877443435618705
269,0.2916832776367664,0.0225520124188049,2.741639952659607,0.13239265100955813
270,0.2928399941821893,0.02310838087330951,2.7380079905192054,0.13599866767631308
271,0.29395714417099955,0.023678463792383454,2.7344154723485317,0.1395898811350421
272,0.29504869336883227,0.024252829953044758,2.7307495101292925,0.14295824874435564
273,0.29613316829005876,0.024743035451926625,2.727147552172343,0.14616352529559068
274,0.29719427958130834,0.025185824661394143,2.723618927001953,0.14932257819251474
275,0.2982386519014835,0.025591186946551766,2.7201244338353474,0.1522386722955778
276,0.2993040525416533,0.02601772436692871,2.7165562025705974,0.1550148115513342
277,0.30039973174532253,0.026461325454719558,2.7129275163014728,0.15790779308961705
278,0.3014840689798196,0.02693145059175829,2.7093695338567096,0.1608853293061827
279,0.3025772060453891,0.027378745891609938,2.7058250284194947,0.1635978436878336
280,0.3037026851872603,0.027807237269077044,2.7021800088882446,0.166405279821542
281,0.3047935091952483,0.02820908873505989,2.6986536979675293,0.16917263920729395
282,0.3058695164819558,0.02851371381093631,2.6950938622156775,0.1716981953249012
283,0.3069671866794427,0.02887893153859571,2.691496545473734,0.17427362804713512
284,0.30808999374508855,0.02926837045151135,2.6878137413660683,0.17674842882168304
285,0.30921112770835557,0.029611826988263038,2.684129397074382,0.17918583446792932
286,0.3103601177036762,0.03001110358303841,2.6803969558080034,0.18160325753725404
287,0.3115276095767816,0.030446168390801772,2.676626294453939,0.18396160287854862
288,0.3127088393270969,0.03090221324459038,2.67292674223582,0.18636196740282301
289,0.31382391865054765,0.031344803662043716,2.669410982131958,0.18864159428909497
290,0.31488310848673184,0.03183830586538705,2.665964543024699,0.19094600004953746
291,0.31594579949975016,0.03236487845292794,2.662546914418538,0.19326748306194358
292,0.3170418957372506,0.03284529341069247,2.6591352685292566,0.19552306251472001
293,0.3181149045129617,0.033370747850832994,2.655752731959025,0.19777266365697568
294,0.3192018607755502,0.033865450720521134,2.6523344071706134,0.1999816022550859
295,0.320280920813481,0.03432970034362462,2.6489088376363124,0.2022279721891487
296,0.32134884789586066,0.034786683205814566,2.6454748344421386,0.20440162294675138
297,0.32242322797576584,0.03524978623247566,2.6420026636123657,0.20652760264060782
298,0.3234835258622964,0.03567802355951198,2.6385175069173177,0.20861517305660798
299,0.3245535259942213,0.03612508550345228,2.635016740163167,0.21064123196301276
300,0.3258652543028196,0.03576404799032785,2.6253125937779744,0.2065448967870028
301,0.3271727254986763,0.03518451284404909,2.6157721424102784,0.20244831999791377
302,0.3285571339726448,0.03475465875339485,2.606355085372925,0.1989586572434629
303,0.3298828915754954,0.034456501810981116,2.597403613726298,0.19561112372471723
304,0.3311567010482152,0.03405396613896733,2.5889920409520464,0.19229429305047221
305,0.3325193133950233,0.03370620199704762,2.5807106637954713,0.18922103229086393
306,0.33376931339502336,0.03368859088672404,2.5726915820439653,0.18674848253319848
307,0.3349888257185618,0.03360858909158152,2.5649546639124554,0.18435445438703357
308,0.33612254649400714,0.033431193865873,2.5576315196355184,0.1819964466527304
309,0.33732625007629397,0.033154760733373236,2.5501603635152184,0.1795111859757534
310,0.33859398037195204,0.03293275802950927,2.542697197596232,0.17722116897707482
311,0.33987799396117524,0.032713144174116096,2.5354032150904335,0.1750735142452507
312,0.3411851835250854,0.03256178633794036,2.528176630338033,0.17314793642505355
313,0.34244304517904917,0.03251940035118186,2.5212895393371584,0.1715860283185165
314,0.3437006209294001,0.032475996623195315,2.514443329175313,0.17021995631180836
315,0.34497255086898804,0.03240154992575604,2.507525890668233,0.16885555563781096
316,0.3461872402826945,0.03230849017500966,2.500645833015442,0.16737810271571602
317,0.3473621036609014,0.03229256199602497,2.493829738299052,0.16600375204543094
318,0.3485724212725957,0.03223114311794413,2.486997117996216,0.1646546310463379
319,0.3497967803478241,0.032121794557294484,2.480177909533183,0.16322496233212128
320,0.35112140715122214,0.03200249863225873,2.4731285635630287,0.16176871279255348
321,0.35252841174602506,0.03180584082401819,2.4660632435480756,0.16025360391746982
322,0.35398967941602066,0.03157558164873909,2.459059942563375,0.15885018413825663
323,0.3554109122355779,0.03142437665512986,2.452205972671509,0.15744944775391637
324,0.35682757874329885,0.031317829949716186,2.4453800471623737,0.15615211860330006
325,0.358250739177068,0.03125818487117085,2.438570868174235,0.15491313122103623
326,0.35969061255455015,0.031160022856595387,2.4318713045120237,0.15360656333762565
327,0.36110007762908936,0.031057611136551394,2.4251695998509724,0.15231257834661643
328,0.3624805998802184,0.030832622701662836,2.418512422243754,0.15079314873685157
329,0.3638580509026845,0.03061896956991862,2.4119369125366212,0.149300407328621
330,0.36523257195949554,0.030377724724528897,2.4054043785731,0.14783908530106127
331,0.36664174795150756,0.03008818874696154,2.3988619232177735,0.14645665357841953
332,0.36810694913069403,0.029857370013470007,2.392298782666524,0.14518993733824911
333,0.3695316801468531,0.02962645730444361,2.3858622137705483,0.14386817054323234
334,0.3709790484110514,0.029377029309226647,2.379468199412028,0.14266518881083198
335,0.3724180519580841,0.029135777271368984,2.373116787274679,0.1415280068441482
336,0.3738616545995076,0.02892815005487056,2.3668322229385375,0.14043246835673184
337,0.37535505414009096,0.028744153114801795,2.360496505101522,0.13937375993378892
338,0.3768154102563858,0.028524035299169626,2.354163546562195,0.1383688989724223
339,0.37833525141080215,0.028285290965652233,2.3477122934659325,0.13740614599170922
340,0.37989677806695304,0.028010363009497684,2.341195596853892,0.13641561245224193
341,0.38145641128222146,0.02772738285039301,2.334718487262726,0.13539606742957833
342,0.3829879426956177,0.02743116977734872,2.328255165417989,0.13434944537455284
343,0.38452555298805235,0.027129680970540342,2.321807332833608,0.13329065599753304
344,0.3860545386870702,0.026834463083857552,2.3154157527287804,0.13222783916119865
345,0.38761080642541246,0.026589770553396508,2.3089973759651183,0.1311641194575209
346,0.3891829353570938,0.02639452105591965,2.30259778102239,0.13015222906295912
347,0.39078761855761207,0.026257212789307635,2.2961818186442056,0.1292525773697554
348,0.39238314688205717,0.02612090798312902,2.289851393699646,0.12831919492213148
349,0.3939531467358271,0.025991528313783506,2.2835992685953777,0.12737905144200018
350,0.3944778382778168,0.02535966523697185,2.2789168230692542,0.1236425028534546
351,0.39508128682772314,0.024939965631187833,2.274404060045878,0.12020135233572575
352,0.3955785987774531,0.02439849822997905,2.270050360361735,0.11690809582284903
353,0.39613415449857714,0.023820022425996276,2.265710072517395,0.11352322063026206
354,0.3967889166871707,0.023302495817923857,2.261353917121887,0.11040917072215255
355,0.39739702492952345,0.022703168890195163,2.256952986717224,0.10740713487776858
356,0.3980594181021055,0.021917654144411807,2.2525676679611206,0.1043358679364144
357,0.39887242585420607,0.021133082291396023,2.2479242356618245,0.10121451385583664
358,0.39962823977073036,0.020424546450607067,2.2434007358551025,0.09808721819604434
359,0.4003597214818001,0.019782523582124657,2.23894970258077,0.09487414477770875
360,0.40114872862895323,0.019176274207124845,2.2345590877532957,0.09165226312607158
361,0.40188002099593484,0.01862510922505798,2.2303190422058106,0.08887785648171496
362,0.40265616466601684,0.018110200771543475,2.2261480347315468,0.08622780344630167
363,0.4034659130374591,0.017513707229265586,2.2217517836888634,0.08350586568646622
364,0.40432197362184524,0.016887044682719246,2.2174147081375124,0.08073015191024355
365,0.4051114472746849,0.016340613983562048,2.213476106325785,0.07808964339717053
366,0.40589534550905226,0.015851957305231198,2.2095620965957643,0.07556897280589174
367,0.4067628319064776,0.015311199648410448,2.2056087128321327,0.07286922298500155
368,0.4076424613595009,0.014806013411258749,2.2017551962534587,0.07032276230148332
369,0.40842451244592665,0.01438720097979536,2.198023460706075,0.06784278676714414
370,0.40920809437831246,0.013933320406871608,2.194332563082377,0.06534041408273401
371,0.4099146164457003,0.013580028006384819,2.190684633255005,0.06298895521911757
372,0.41057189355293905,0.013329543248994682,2.1871472438176474,0.060778355807541005
373,0.41125682522853213,0.013120623103129883,2.183624273935954,0.05857555314617753
374,0.41196793645620344,0.012933722839723162,2.180005942980449,0.056379060374105235
375,0.41266598810752236,0.012725759837307648,2.1764706659317015,0.05434339545927757
376,0.41331472247838974,0.01257239103552089,2.172976894378662,0.052501576973734566
377,0.4139628705382347,0.012409151866272951,2.1695166834195456,0.05066588489261905
378,0.4146606617172559,0.012360025250669171,2.1659743857383726,0.049094033424400545
379,0.4153812502821286,0.012320820305720421,2.1623457153638204,0.04763469415914812
380,0.4161140087246895,0.012207025345408976,2.1587328918774924,0.04607040345754179
381,0.4167975293596586,0.01208758504475858,2.1551411151885986,0.04445463919541065
382,0.4174706064661343,0.01199615156172171,2.1515716814994814,0.04286322909186482
383,0.4181426496307056,0.011924129047401468,2.1479814887046813,0.04142169481551747
