,acc_mean,acc_std,loss_mean,loss_std
279,0.3009096441417932,0.022631968667947876,2.724702842235565,0.08812176040211735
280,0.3020159662514925,0.02259133025514519,2.720116863250732,0.08908417525849391
281,0.30313956148922444,0.022511880073954275,2.7155240607261657,0.0898478592947719
282,0.30419038571417334,0.022405037391510674,2.7110309386253357,0.09046653456993725
283,0.3052051705867052,0.02222445964053423,2.706581528186798,0.09104364293722723
284,0.3062512231618166,0.022066290947442547,2.702100410461426,0.09143662352449068
285,0.3073079241067171,0.0219387200234328,2.697577133178711,0.09164620462926991
286,0.30833065159618855,0.02181372680067798,2.693124539852142,0.091988730381244
287,0.3092898101359606,0.02171746255574213,2.6887568163871767,0.09236729674631673
288,0.3102121401578188,0.021648811240076674,2.684440474510193,0.09281276870458958
289,0.31112880654633046,0.02161513927986435,2.6801347398757933,0.09318516477104032
290,0.3120575449615717,0.021672963491615845,2.67573365688324,0.09354080999401887
291,0.3130036459118128,0.021794599296418284,2.6713336300849915,0.09386866189921543
292,0.31394959218800067,0.021953857485543973,2.666921808719635,0.09424308775789045
293,0.3149175126105547,0.022118118927056386,2.662473838329315,0.09446174560796497
294,0.3158794692903757,0.022310267673823013,2.65801947593689,0.09457124312039628
295,0.3168516913801432,0.02246135906811275,2.6535098481178285,0.09465909401143235
296,0.31787059880793095,0.02256534545863276,2.64892767906189,0.0947220344291246
297,0.3188829956203699,0.022653003317102693,2.6443317198753356,0.0946419385582145
298,0.3199144998937845,0.02280391010819595,2.6398043704032896,0.09473753435413297
299,0.3209195000678301,0.02296654425988736,2.6353420782089234,0.09479541040650813
300,0.3219380186498165,0.021722560111702403,2.632967941761017,0.09300650596607658
301,0.32288629457354545,0.020625325494840707,2.6303956604003904,0.09176810005865914
302,0.3237935526669025,0.019741442018357522,2.627810523509979,0.09098139372785057
303,0.32474052235484124,0.01877720557518832,2.625118126869202,0.08993616874351978
304,0.3256512367725372,0.01799433734713938,2.622360737323761,0.08913170678837053
305,0.3265971826016903,0.017325452742077238,2.6193853616714478,0.08861105159584999
